1383,14,ACE GROOVE,LANA WATSON
1384,2,ACE GROSSE,BRAD RYAN
1385,5,ACE GROUNDHOG,TIM PHOENIX
1386,2,ACE GUMP,GINA TURNER
1387,8,ACE GUN,KATHARINE BLANCHETT
1388,7,ACE GUNFIGHT,SCARLETT KAHN
1389,6,ACE GUNFIGHTER,HARRISON ROBBINS
1390,14,ACE GUYS,PENELOPE O'DONNELL
1391,4,ACE HALF,WOODY HOFFMAN
1392,6,ACE HALL,WILL DEPP
1393,14,ACE HALLOWEEN,CHARLES RYAN
1394,5,ACE HAMLET,LIZA BEATTY
1395,12,ACE HANDICAP,MICHELLE FOSTER
1396,10,ACE HANGING,JOE FREEMAN
1397,8,ACE HANKY,JUDE DAY-LEWIS
1398,1,ACE HANOVER,MINNIE WATSON
1399,1,ACE HAPPINESS,JULIA WAHLBERG
1400,11,ACE HARDLY,GLENN DOUGLAS
1401,7,ACE HAROLD,RITA FONDA
1402,3,ACE HARPER,SPENCER FONDA
1403,9,ACE HARRY,WALTER RYAN
1404,12,ACE HATE,JULIA ALLEN
1405,4,ACE HAUNTED,HALLE FORD
1406,1,ACE HAUNTING,JESSICA BRODY
1407,9,ACE HAWK,MENA CHAPLIN
1408,8,ACE HEAD,DORIS GABLE
1409,1,ACE HEARTBREAKERS,DENZEL FREEMAN
1410,10,ACE HEAVEN,DORIS SINATRA
1411,2,ACE HEAVENLY,ANNETTE HARRIS
1412,15,ACE HEAVYWEIGHTS,DREW RUSSELL
1413,1,ACE HEDWIG,HARVEY NOLTE
1414,8,ACE HELLFIGHTERS,GREGORY BRANDO
1415,10,ACE HIGH,OPRAH DERN
1416,13,ACE HIGHBALL,KENNETH GARCIA
1417,15,ACE HILLS,LAUREN THERON
1418,3,ACE HOBBIT,JOHNNY LAW
1419,9,ACE HOCUS,MICHELLE FONDA
1420,14,ACE HOLES,LEONARDO MCGREGOR
1421,12,ACE HOLIDAY,DENNIS DAFOE
1422,2,ACE HOLLOW,ANDY WAHLBERG
1423,8,ACE HOLLYWOOD,BURT DAVIS
1424,9,ACE HOLOCAUST,FAY DUNST
1425,10,ACE HOLY,VAL ANISTON
1426,1,ACE HOME,LEELEE FORD
1427,7,ACE HOMEWARD,KATE NORTON
1428,16,ACE HOMICIDE,RICHARD SARANDON
1429,1,ACE HONEY,SALLY FIENNES
1430,11,ACE HOOK,ANTHONY COSTNER
1431,1,ACE HOOSIERS,ALAN HAWN
1432,4,ACE HOPE,GENE BLOOM
1433,6,ACE HORN,JIM KINNEAR
1434,12,ACE HORROR,KEVIN PACINO
1435,10,ACE HOTEL,FRANK PALTROW
1436,6,ACE HOURS,BOB FINNEY
1437,16,ACE HOUSE,SALMA CAINE
1438,16,ACE HUMAN,VIVIEN DEE
1439,11,ACE HUNCHBACK,FRED BLANCHETT
1440,6,ACE HUNGER,ANJELICA DICAPRIO
1441,6,ACE HUNTER,MERYL EASTWOOD
1442,3,ACE HUNTING,OLYMPIA NEWMAN
1443,8,ACE HURRICANE,SCARLETT WILLIAMS
1444,1,ACE HUSTLER,GREG BERGEN
1445,11,ACE HYDE,ETHAN MIRANDA
1446,2,ACE HYSTERICAL,JULIANNE MCCONAUGHEY
1447,7,ACE ICE,SCARLETT DAMON
1448,13,ACE IDAHO,RIVER PACINO
1449,15,ACE IDENTITY,FAY BRANAGH
1450,5,ACE IDOLS,DORIS BENING
1451,12,ACE IGBY,CHARLES SOBIESKI
1452,8,ACE ILLUSION,HELEN WINFREY
1453,4,ACE IMAGE,GRACE THERON
1454,4,ACE IMPACT,KEVIN HOFFMAN
1455,2,ACE IMPOSSIBLE,ALEC WAYNE
1456,14,ACE INCH,LISA DAMON
1457,3,ACE INDEPENDENCE,CLARK WATSON
1458,3,ACE INDIAN,CHRISTIAN HURT
1459,16,ACE INFORMER,CHARLIZE PITT
1460,8,ACE INNOCENT,PENELOPE GARLAND
1461,5,ACE INSECTS,JENNIFER KUDROW
1462,2,ACE INSIDER,SANDRA PECK
1463,10,ACE INSTINCT,LIZA HESTON
1464,8,ACE INTENTIONS,SANDRA TYLER
1465,7,ACE INTERVIEW,JON TURNER
1466,8,ACE INTOLERABLE,NICOLE PALTROW
1467,14,ACE INTRIGUE,ADAM PFEIFFER
1468,14,ACE INVASION,MICHAEL MALDEN
1469,10,ACE IRON,KIRK RYAN
1470,10,ACE ISHTAR,SISSY SOBIESKI
1471,5,ACE ISLAND,ALAN KAHN
1472,6,ACE ITALIAN,GROUCHO DOUGLAS
1473,10,ACE JACKET,WILL SUVARI
1474,16,ACE JADE,BURT WATSON
1475,8,ACE JAPANESE,GINA ALLEN
1476,12,ACE JASON,SHIRLEY HARRIS
1477,6,ACE JAWBREAKER,LEELEE RUSSELL
1478,2,ACE JAWS,JANE PECK
1479,7,ACE JEDI,MICHELLE WAYNE
1480,16,ACE JEEPERS,CARRIE WEAVER
1481,11,ACE JEKYLL,MARISA BASINGER
1482,14,ACE JEOPARDY,SIDNEY CAMPBELL
1483,1,ACE JERICHO,MORGAN WILSON
1484,5,ACE JERK,MATT HAYEK
1485,2,ACE JERSEY,ANNETTE TRACY
1486,8,ACE JET,JEREMY TOMEI
1487,4,ACE JINGLE,HELEN FINNEY
1488,2,ACE JOON,DENZEL STALLONE
1489,9,ACE JUGGLER,MEG MALDEN
1490,6,ACE JUMANJI,JON MCKELLEN
1491,13,ACE JUMPING,LENA DIETRICH
1492,8,ACE JUNGLE,HARVEY LANCASTER
1493,2,ACE KANE,ADRIEN PECK
1494,10,ACE KARATE,TIM BASINGER
1495,14,ACE KENTUCKIAN,CANDICE LEWIS
1496,2,ACE KICK,DIANE PINKETT
1497,12,ACE KILL,CARY HUDSON
1498,5,ACE KILLER,JOAN HOPKINS
1499,10,ACE KING,ANGELA GOLDBERG
1500,1,ACE KISS,SANDRA KAHN
1501,2,ACE KISSING,KEVIN WAYNE
1502,15,ACE KNOCK,ADAM FISHER
1503,13,ACE KRAMER,RAY NICHOLSON
1504,5,ACE KWAI,WALTER LANSBURY
1505,10,ACE LABYRINTH,CARMEN CAINE
1506,5,ACE LADY,TIM HACKMAN
1507,7,ACE LADYBUGS,SANDRA MCKELLEN
1508,12,ACE LAMBS,WARREN HUSTON
1509,2,ACE LANGUAGE,JESSICA BAILEY
1510,11,ACE LAWLESS,MILLA WILLIS
1511,13,ACE LAWRENCE,HILARY PHOENIX
1512,5,ACE LEAGUE,NICOLE WINFREY
1513,7,ACE LEATHERNECKS,STEVE BLOOM
1514,5,ACE LEBOWSKI,MILLA PECK
1515,5,ACE LEGALLY,ALAN HESTON
1516,1,ACE LEGEND,DAN ALLEN
1517,9,ACE LESSON,NICOLE WITHERSPOON
1518,12,ACE LIAISONS,DARYL JOLIE
1519,5,ACE LIBERTY,JULIETTE CAINE
1520,1,ACE LICENSE,NICK CRAWFORD
1521,9,ACE LIES,WILLEM CROWE
1522,8,ACE LIFE,MEL BOLGER
1523,6,ACE LIGHTS,FAY BEATTY
1524,6,ACE LION,FRANK WASHINGTON
1525,3,ACE LOATHING,GREGORY WEST
1526,15,ACE LOCK,MORGAN KEATON
1527,9,ACE LOLA,IAN O'DONNELL
1528,1,ACE LOLITA,ROBIN DENIRO
1529,8,ACE LONELY,JADA CAINE
1530,16,ACE LORD,FRED CRUZ
1531,14,ACE LOSE,ROBERT WRAY
1532,14,ACE LOSER,NEVE HAWKE
1533,1,ACE LOST,SISSY NORTON
1534,6,ACE LOUISIANA,RIVER HURT
1535,3,ACE LOVE,ALICIA CRUISE
1536,13,ACE LOVELY,CATE FAWCETT
1537,11,ACE LOVER,HUME PACINO
1538,1,ACE LOVERBOY,NICOLE ALLEN
1539,10,ACE LUCK,DORIS DERN
1540,4,ACE LUCKY,MATTHEW DAFOE
1541,7,ACE LUKE,JIM HANNAH
1542,9,ACE LUST,ALBERT MATTHAU
1543,1,ACE MADIGAN,ADAM WITHERSPOON
1544,9,ACE MADISON,CHARLIZE HURT
1545,4,ACE MADNESS,HUME CAINE
1546,1,ACE MADRE,JENNIFER STREEP
1547,14,ACE MAGIC,ANGELINA WINFREY
1548,14,ACE MAGNIFICENT,ZERO WEAVER
1549,12,ACE MAGNOLIA,GWYNETH DEE
1550,2,ACE MAGUIRE,HELEN DAFOE
1551,9,ACE MAIDEN,MARLENE CLOSE
1552,7,ACE MAJESTIC,ANGELA KELLY
1553,8,ACE MAKER,SYLVESTER DENIRO
1554,7,ACE MALKOVICH,SANDRA STREEP
1555,16,ACE MALLRATS,ANGELINA SOBIESKI
1556,3,ACE MALTESE,GARY TANDY
1557,15,ACE MANCHURIAN,JULIANNE DREYFUSS
1558,15,ACE MANNEQUIN,CHRIS DENIRO
1559,8,ACE MARRIED,CANDICE BRANDO
1560,3,ACE MARS,MEL SPACEK
1561,6,ACE MASK,SANDRA GOODING
1562,11,ACE MASKED,ADRIEN BRANDO
1563,2,ACE MASSACRE,ADRIEN WILSON
1564,9,ACE MASSAGE,SALLY DIETRICH
1565,9,ACE MATRIX,KATHARINE RUSH
1566,4,ACE MAUDE,CATE GIBSON
1567,13,ACE MEET,JESSICA PFEIFFER
1568,10,ACE MEMENTO,JOHN BALE
1569,6,ACE MENAGERIE,KIRSTEN SWANK
1570,15,ACE MERMAID,WALTER BALL
1571,3,ACE METAL,GRACE HOPKINS
1572,11,ACE METROPOLIS,CANDICE FISHER
1573,11,ACE MICROCOSMOS,AUDREY OLIVIER
1574,7,ACE MIDNIGHT,EDWARD LOREN
1575,3,ACE MIDSUMMER,RIP MCKELLEN
1576,2,ACE MIGHTY,JUDY DEAN
1577,13,ACE MILE,HALLE CRUISE
1578,16,ACE MILLION,DANIEL WEAVER
1579,7,ACE MINDS,ANJELICA IRONS
1580,7,ACE MINE,JANE MCDORMAND
1581,5,ACE MINORITY,MIRA SANDLER
1582,14,ACE MIRACLE,JAYNE ALLEN
1583,12,ACE MISSION,MICHAEL THERON
1584,7,ACE MIXED,ELIZABETH FONDA
1585,4,ACE MOB,GREG HECHE
1586,3,ACE MOCKINGBIRD,SEAN WINFREY
1587,3,ACE MOD,BRUCE MCKELLEN
1588,6,ACE MODEL,STEVE LEWIS
1589,14,ACE MODERN,CHEVY THERON
1590,13,ACE MONEY,LAURA LEIGH
1591,4,ACE MONSOON,DENZEL HEPBURN
1592,3,ACE MONSTER,MADELINE HUSTON
1593,5,ACE MONTEREY,ANNE HAYEK
1594,1,ACE MONTEZUMA,JAMES DREYFUSS
1595,6,ACE MOON,GINA CAINE
1596,3,ACE MOONSHINE,AL HUNT
1597,7,ACE MOONWALKER,RIVER PFEIFFER
1598,9,ACE MOSQUITO,GINA DUNST
1599,2,ACE MOTHER,AUDREY LANSBURY
1600,5,ACE MOTIONS,KIM BOLGER
1601,4,ACE MOULIN,FRED DAFOE
1602,9,ACE MOURNING,LAUREN WINSLET
1603,5,ACE MOVIE,SEAN JOLIE
1604,7,ACE MULAN,VIVIEN COSTNER
1605,15,ACE MULHOLLAND,RIP ANISTON
1606,5,ACE MUMMY,ANGELA SUVARI
1607,7,ACE MUPPET,LISA MCGREGOR
1608,10,ACE MURDER,BURT DUKAKIS
1609,14,ACE MUSCLE,GREG DUNST
1610,9,ACE MUSIC,BEN MIRANDA
1611,3,ACE MUSKETEERS,LAURA GARCIA
1612,14,ACE MUSSOLINI,ETHAN GARLAND
1613,2,ACE MYSTIC,LANA WILSON
1614,6,ACE NAME,PARKER FAWCETT
1615,13,ACE NASH,CLARK MIRANDA
1616,9,ACE NATIONAL,MAE CLOSE
1617,13,ACE NATURAL,TOM DAY-LEWIS
1618,6,ACE NECKLACE,FARRAH POSEY
1619,7,ACE NEIGHBORS,ALEC DOUGLAS
1620,11,ACE NEMO,RENEE PENN
1621,3,ACE NETWORK,VAL BOLGER
1622,6,ACE NEWSIES,KENNETH ANISTON
1623,10,ACE NEWTON,WILLIAM GUINESS
1624,10,ACE NIGHTMARE,CLINT NICHOLSON
1625,13,ACE NONE,SANDRA JOVOVICH
1626,6,ACE NOON,JULIA JOHANSSON
1627,11,ACE NORTH,PAUL MARTIN
1628,7,ACE NORTHWEST,DREW HUDSON
1629,5,ACE NOTORIOUS,DENNIS WALKEN
1630,10,ACE NOTTING,KATHARINE FIELD
1631,15,ACE NOVOCAINE,HUME DEGENERES
1632,3,ACE NUTS,EMILY COOPER
1633,13,ACE OCTOBER,LIAM POITIER
1634,9,ACE ODDS,SANDRA HAYEK
1635,13,ACE OKLAHOMA,MORGAN KEATON
1636,5,ACE OLEANDER,RUBY TYLER
1637,6,ACE OPEN,KIM KAHN
1638,12,ACE OPERATION,MARISA DERN
1639,5,ACE OPPOSITE,DANIEL STALLONE
1640,9,ACE OPUS,LISA HAWN
1641,15,ACE ORANGE,KATE ANISTON
1642,2,ACE ORDER,HENRY WOOD
1643,10,ACE ORIENT,CAMERON EASTWOOD
1644,1,ACE OSCAR,ED VOIGHT
1645,5,ACE OTHERS,EWAN MCDORMAND
1646,9,ACE OUTBREAK,ANNE RYAN
1647,16,ACE OUTFIELD,MIRA MIRANDA
1648,3,ACE OUTLAW,LEELEE TURNER
1649,12,ACE OZ,CHARLIZE CAINE
1650,13,ACE PACIFIC,ROCK MINELLI
1651,2,ACE PACKER,KARL BLOOM
1652,15,ACE PAJAMA,MICHELLE BRIDGES
1653,15,ACE PANIC,TOM MCKELLEN
1654,12,ACE PANKY,DEBBIE MCKELLEN
1655,2,ACE PANTHER,DANIEL GARLAND
1656,11,ACE PAPI,RUBY LANCASTER
1657,5,ACE PARADISE,CARY MCGREGOR
1658,1,ACE PARIS,DENZEL CLOSE
1659,1,ACE PARK,PENELOPE HAWKE
1660,13,ACE PARTY,MIRA HANNAH
1661,12,ACE PAST,MILLA ASTAIRE
1662,10,ACE PATHS,ANNETTE JOVOVICH
1663,6,ACE PATIENT,JOAN IRONS
1664,11,ACE PATRIOT,KIM HOFFMAN
1665,14,ACE PATTON,ELVIS HESTON
1666,12,ACE PAYCHECK,LUCILLE CAINE
1667,14,ACE PEACH,HARRISON FIELD
1668,4,ACE PEAK,GREGORY GARBO
1669,14,ACE PEARL,DENZEL LEIGH
1670,4,ACE PELICAN,GEOFFREY STREEP
1671,2,ACE PERDITION,SANDRA BERGEN
1672,10,ACE PERFECT,SIGOURNEY DUKAKIS
1673,14,ACE PERSONAL,FAY GOODING
1674,16,ACE PET,NICOLAS TEMPLE
1675,1,ACE PHANTOM,LUCILLE JOHANSSON
1676,2,ACE PHILADELPHIA,BELA BRANDO
1677,9,ACE PIANIST,ROBIN HORNE
1678,6,ACE PICKUP,HILARY DOUGLAS
1679,14,ACE PILOT,GINA HAWN
1680,6,ACE PINOCCHIO,BELA MIRANDA
1681,16,ACE PIRATES,DAN BRANDO
1682,10,ACE PITTSBURGH,JUDY MCCONAUGHEY
1683,8,ACE PITY,DREW HAWN
1684,5,ACE PIZZA,CAMERON TRACY
1685,4,ACE PLATOON,GRETA SMITH
1686,6,ACE PLUTO,JOE RUSH
1687,10,ACE POCUS,CLINT HEPBURN
1688,1,ACE POLISH,MARLENE FAWCETT
1689,16,ACE POLLOCK,LUCILLE HEPBURN
1690,13,ACE POND,SYLVESTER DEE
1691,9,ACE POSEIDON,JUDE STREEP
1692,10,ACE POTLUCK,PEARL WITHERSPOON
1693,16,ACE POTTER,VAL CARREY
1694,6,ACE PREJUDICE,JULIANNE HAYEK
1695,2,ACE PRESIDENT,RENEE FIELD
1696,12,ACE PRIDE,CHARLTON WOOD
1697,10,ACE PRIMARY,JULIETTE LAW
1698,16,ACE PRINCESS,ORLANDO DUKAKIS
1699,1,ACE PRIVATE,LIZA DREYFUSS
1700,2,ACE PRIX,JEFF FREEMAN
1701,4,ACE PSYCHO,SOPHIA BLANCHETT
1702,15,ACE PULP,JESSICA TOMEI
1703,2,ACE PUNK,ANNETTE DEE
1704,1,ACE PURE,EMILY CRUZ
1705,13,ACE PURPLE,SHIRLEY TAUTOU
1706,3,ACE QUEEN,GINA ALLEN
1707,16,ACE QUEST,KATE FAWCETT
1708,4,ACE QUILLS,ALAN SINATRA
1709,4,ACE RACER,HENRY NICHOLSON
1710,1,ACE RAGE,ADRIEN BRIDGES
1711,3,ACE RAGING,RICHARD JOVOVICH
1712,3,ACE RAIDERS,JUDE KEITEL
1713,8,ACE RAINBOW,AUDREY BULLOCK
1714,11,ACE RANDOM,HUME MCDORMAND
1715,3,ACE RANGE,RUBY CRAWFORD
1716,16,ACE REAP,MINNIE DICAPRIO
1717,16,ACE REAR,REESE THURMAN
1718,12,ACE REBEL,SALMA ALLEN
1719,9,ACE RECORDS,SANDRA CAMPBELL
1720,11,ACE REDEMPTION,CHRISTOPHER GIBSON
1721,12,ACE REDS,KATE LANCASTER
1722,12,ACE REEF,CLARK FORD
1723,5,ACE REIGN,NICOLE LEWIS
1724,6,ACE REMEMBER,HARRISON WASHINGTON
1725,4,ACE REQUIEM,TOM LANCASTER
1726,11,ACE RESERVOIR,ANJELICA SILVERSTONE
1727,9,ACE RESURRECTION,NICK WINFREY
1728,7,ACE REUNION,CATE PITT
1729,7,ACE RIDER,JIM DAY-LEWIS
1730,6,ACE RIDGEMONT,SOPHIA NEWMAN
1731,13,ACE RIGHT,RAY PITT
1732,4,ACE RINGS,ALAN HOPPER
1733,9,ACE RIVER,ELIZABETH LAW
1734,4,ACE ROAD,GOLDIE BRODY
1735,1,ACE ROBBERS,JEREMY DEAN
1736,15,ACE ROBBERY,EMILY DIETRICH
1737,12,ACE ROCK,MEL FISHER
1738,5,ACE ROCKETEER,HELEN SMITH
1739,11,ACE ROCKY,DREW OLIVIER
1740,12,ACE ROLLERCOASTER,GRETA GOLDBERG
1741,12,ACE ROMAN,CARMEN CROWE
1742,4,ACE ROOF,KENNETH MARX
1743,12,ACE ROOM,MARY MCDORMAND
1744,4,ACE ROOTS,RUSSELL RICKMAN
1745,10,ACE ROSES,LEELEE HURT
1746,13,ACE ROUGE,AUDREY HARRIS
1747,2,ACE ROXANNE,KIM MATTHAU
1748,8,ACE RUGRATS,KATHARINE DEAN
1749,6,ACE RULES,JENNIFER KINNEAR
1750,7,ACE RUN,MARY LANSBURY
1751,14,ACE RUNAWAY,NICOLE DENCH
1752,15,ACE RUNNER,ORLANDO DEGENERES
1753,6,ACE RUSH,JUDE GOODING
1754,10,ACE RUSHMORE,HARRISON SWANK
1755,4,ACE SABRINA,SUSAN HANNAH
1756,4,ACE SADDLE,MADELINE DENCH
1757,3,ACE SAGEBRUSH,ZERO BENING
1758,3,ACE SAINTS,ETHAN TAYLOR
1759,8,ACE SALUTE,MATT GIBSON
1760,4,ACE SAMURAI,BOB MIRANDA
1761,9,ACE SANTA,MINNIE RUSH
1762,15,ACE SASSY,WALTER TRACY
1763,14,ACE SATISFACTION,GRACE WILLIS
1764,15,ACE SATURDAY,JOHNNY CAGE
1765,5,ACE SATURN,KIM DENCH
1766,14,ACE SAVANNAH,SHIRLEY WATSON
1767,7,ACE SCALAWAG,KEVIN BASINGER
1768,14,ACE SCARFACE,GARY SARANDON
1769,5,ACE SCHOOL,AUDREY SANDLER
1770,12,ACE SCISSORHANDS,GEOFFREY MCQUEEN
1771,7,ACE SCORPION,MARISA SMITH
1772,15,ACE SEA,RIP RYDER
1773,13,ACE SEABISCUIT,LEONARDO BALL
1774,1,ACE SEARCHERS,FRED KINNEAR
1775,4,ACE SEATTLE,GENE BENING
1776,4,ACE SECRET,CARRIE PECK
1777,11,ACE SECRETARY,FAY THERON
1778,5,ACE SECRETS,JUDY CARREY
1779,6,ACE SENSE,FRANCES FINNEY
1780,6,ACE SENSIBILITY,MICHAEL MOORE
1781,16,ACE SEVEN,NICOLAS HAWKE
1782,10,ACE SHAKESPEARE,LEELEE WASHINGTON
1783,6,ACE SHANE,BEN MINELLI
1784,10,ACE SHANGHAI,MATTHEW TANDY
1785,9,ACE SHAWSHANK,PENELOPE TAUTOU
1786,5,ACE SHEPHERD,HARVEY IRONS
1787,12,ACE SHINING,LEONARDO CHASE
1788,5,ACE SHIP,MADELINE GIBSON
1789,11,ACE SHOCK,ZERO SORVINO
1790,8,ACE SHOOTIST,HENRY DIAZ
1791,4,ACE SHOW,HILARY REYNOLDS
1792,5,ACE SHREK,CARRIE JACKMAN
1793,15,ACE SHRUNK,KARL BERGEN
1794,11,ACE SIDE,LEELEE BLANCHETT
1795,3,ACE SIEGE,LAURENCE WASHINGTON
1796,8,ACE SIERRA,ROSIE HEPBURN
1797,14,ACE SILENCE,BURT FINNEY
1798,2,ACE SILVERADO,WILLIAM BLANCHETT
1799,7,ACE SIMON,JODIE DEGENERES
1800,6,ACE SINNERS,RUSSELL BALE
1801,16,ACE SISTER,JOHN BARRYMORE
1802,8,ACE SKY,RUSSELL PESCI
1803,8,ACE SLACKER,CHARLIZE RUSSELL
1804,14,ACE SLEEPING,WILLIAM SORVINO
1805,4,ACE SLEEPLESS,SOPHIA CHASE
1806,3,ACE SLEEPY,KARL BEATTY
1807,3,ACE SLEUTH,CHEVY FOSTER
1808,2,ACE SLING,LIZA GIBSON
1809,16,ACE SLIPPER,SIDNEY NEWMAN
1810,14,ACE SLUMS,SEAN DENCH
1811,4,ACE SMILE,ADAM JOHANSSON
1812,3,ACE SMOKING,DUSTIN EASTWOOD
1813,3,ACE SMOOCHY,JUDI HARRIS
1814,14,ACE SNATCH,ADRIEN MATTHAU
1815,8,ACE SNATCHERS,EDWARD GRANT
1816,5,ACE SNOWMAN,BEN FIELD
1817,3,ACE SOLDIERS,JULIANNE DEAN
1818,9,ACE SOMETHING,ELIZABETH PFEIFFER
1819,7,ACE SONG,JUDE GARBO
1820,7,ACE SONS,JENNIFER KILMER
1821,4,ACE SORORITY,SANDRA CAINE
1822,9,ACE SOUP,CHARLTON LOREN
1823,15,ACE SOUTH,JAYNE KELLY
1824,1,ACE SPARTACUS,GENE WILLIAMS
1825,10,ACE SPEAKEASY,TIM PITT
1826,11,ACE SPEED,TOM MATTHAU
1827,7,ACE SPICE,TIM HOPKINS
1828,5,ACE SPIKING,JEFF HARRIS
1829,11,ACE SPINAL,WINONA MATTHAU
1830,7,ACE SPIRIT,BEN ROBBINS
1831,3,ACE SPIRITED,AUDREY HUDSON
1832,7,ACE SPLASH,JENNIFER GOLDBERG
1833,5,ACE SPLENDOR,HALLE DEGENERES
1834,12,ACE SPOILERS,KATHARINE MONROE
1835,2,ACE SPY,JOAN BALE
1836,10,ACE SQUAD,PEARL JACKMAN
1837,11,ACE STAGE,CANDICE WINSLET
1838,2,ACE STAGECOACH,GARY MANSFIELD
1839,7,ACE STALLION,THORA BENING
1840,11,ACE STAMPEDE,LISA SWANK
1841,7,ACE STAR,JIM MCCONAUGHEY
1842,16,ACE STATE,ADAM WOOD
1843,3,ACE STEEL,THORA DAVIS
1844,12,ACE STEERS,FRED BENING
1845,4,ACE STEPMOM,VIVIEN MCGREGOR
1846,13,ACE STING,LAURA CHASE
1847,5,ACE STOCK,SCARLETT EASTWOOD
1848,11,ACE STONE,DEBBIE JACKMAN
1849,13,ACE STORM,TOM MIRANDA
1850,4,ACE STORY,KIRK JOVOVICH
1851,2,ACE STRAIGHT,JEREMY CAINE
1852,10,ACE STRANGELOVE,CANDICE OLIVIER
1853,8,ACE STRANGER,WILL MCDORMAND
1854,9,ACE STRANGERS,KIM WINFREY
1855,7,ACE STREAK,GRETA DERN
1856,4,ACE STREETCAR,RIVER JOVOVICH
1857,9,ACE STRICTLY,THORA REYNOLDS
1858,2,ACE SUBMARINE,KATHARINE MIRANDA
1859,16,ACE SUGAR,MERYL SILVERSTONE
1860,7,ACE SUICIDES,ALAN MOSTEL
1861,8,ACE SUIT,THORA TANDY
1862,8,ACE SUMMER,SIDNEY BLANCHETT
1863,6,ACE SUN,NICK STALLONE
1864,10,ACE SUNDANCE,ROCK WALKEN
1865,1,ACE SUNRISE,PAUL TAYLOR
1866,8,ACE SUNSET,ELIZABETH BERGEN
1867,9,ACE SUPER,SPENCER SOBIESKI
1868,9,ACE SUPERFLY,JODIE MALDEN
1869,5,ACE SUSPECTS,GOLDIE BLOOM
1870,4,ACE SWARM,MEL HOPKINS
1871,7,ACE SWEDEN,HARVEY ASTAIRE
1872,8,ACE SWEET,KATE ZELLWEGER
1873,1,ACE SWEETHEARTS,HELEN WILLIS
1874,15,ACE TADPOLE,WALTER KIDMAN
1875,1,ACE TALENTED,REESE VOIGHT
1876,1,ACE TARZAN,GREGORY FOSTER
1877,2,ACE TAXI,REESE HURT
1878,8,ACE TEEN,DANIEL THERON
1879,12,ACE TELEGRAPH,WALTER DOUGLAS
1880,16,ACE TELEMARK,KATHARINE LANCASTER
1881,2,ACE TEMPLE,RIVER FAWCETT
1882,5,ACE TENENBAUMS,GARY SORVINO
1883,5,ACE TEQUILA,ANNE WATSON
1884,15,ACE TERMINATOR,MINNIE HORNE
1885,9,ACE TEXAS,PEARL BRIDGES
1886,9,ACE THEORY,GROUCHO BALE
1887,3,ACE THIEF,SPENCER ROBERTS
1888,11,ACE THIN,GOLDIE CARREY
1889,3,ACE TIES,KIRSTEN LAW
1890,2,ACE TIGHTS,RENEE WEST
1891,15,ACE TIMBERLAND,NICOLE KIDMAN
1892,6,ACE TITANIC,ANDY BERGMAN
1893,11,ACE TITANS,ALEC DEAN
1894,2,ACE TOMATOES,DREW BOLGER
1895,6,ACE TOMORROW,LUCILLE BENING
1896,14,ACE TOOTSIE,CHRISTIAN SWANK
1897,14,ACE TORQUE,CARY JOHANSSON
1898,13,ACE TOURIST,THORA HAWN
1899,8,ACE TOWERS,WILLEM JOLIE
1900,7,ACE TOWN,AL KEATON
1901,11,ACE TRACY,REESE KILMER
1902,14,ACE TRADING,JAMES ASTAIRE
1903,12,ACE TRAFFIC,LIAM PENN
1904,9,ACE TRAIN,JULIANNE ASTAIRE
1905,7,ACE TRAINSPOTTING,DENNIS BULLOCK
1906,7,ACE TRAMP,INGRID RYDER
1907,3,ACE TRANSLATION,LEELEE IRONS
1908,13,ACE TRAP,ED CRUZ
1909,7,ACE TREASURE,REESE FONDA
1910,10,ACE TREATMENT,MARLON DERN
1911,12,ACE TRIP,LEONARDO BOGART
1912,11,ACE TROJAN,MICHELLE HAWN
1913,13,ACE TROOPERS,HILARY PINKETT
1914,13,ACE TROUBLE,KEVIN HUSTON
1915,3,ACE TRUMAN,MADELINE WITHERSPOON
1916,10,ACE TURN,JANE HURT
1917,7,ACE TUXEDO,CHARLES DICAPRIO
1918,6,ACE TWISTED,SALMA FISHER
1919,15,ACE TYCOON,JAYNE COOPER
1920,14,ACE UNBREAKABLE,RICHARD TYLER
1921,14,ACE UNCUT,BELA FIENNES
1922,16,ACE UNDEFEATED,TIM WEST
1923,5,ACE UNFAITHFUL,REESE HANNAH
1924,2,ACE UNFORGIVEN,GLENN BARRYMORE
1925,6,ACE UNITED,ALAN GOODING
1926,13,ACE UNTOUCHABLES,ANJELICA OLIVIER
1927,9,ACE UPRISING,KARL WILLIAMS
1928,15,ACE UPTOWN,AL GABLE
1929,14,ACE USUAL,CHRISTOPHER LAW
1930,5,ACE VACATION,BEN HOFFMAN
1931,1,ACE VALENTINE,MARISA GARLAND
1932,11,ACE VALLEY,KIRSTEN PENN
1933,14,ACE VAMPIRE,AL BERGMAN
1934,16,ACE VANILLA,ANJELICA MOORE
1935,14,ACE VANISHED,LAUREN CHASE
1936,15,ACE VANISHING,KEVIN KILMER
1937,3,ACE VARSITY,JODIE FONDA
1938,6,ACE VELVET,MINNIE GOLDBERG
1939,14,ACE VERTIGO,CHARLTON CRONYN
1940,1,ACE VICTORY,CHRISTIAN COOPER
1941,14,ACE VIDEOTAPE,DAN WINFREY
1942,3,ACE VIETNAM,CHRISTIAN MCQUEEN
1943,4,ACE VILLAIN,BOB PACINO
1944,8,ACE VIRGIN,JOHNNY WEAVER
